2348  	46425  	740  	17233  	94907  	9696  	66264  	9472  	30438  	32356
35370  	62484  	80965  	18368  	77066  	48758  	59455  	32257  	64776  	11087
66987  	96086  	78186  	2288  	13344  	19234  	81012  	46672  	27847  	9066
20750  	47996  	98392  	59456  	72578  	25649  	23371  	98673  	34577  	52332
66121  	61287  	78663  	96648  	25583  	90316  	75124  	65975  	16291  	98590
36878  	88862  	98132  	53821  	90532  	74291  	27388  	82526  	72165  	14596
9999  	67061  	67832  	79774  	73867  	80703  	68824  	30437  	73383  	79571
39865  	56622  	91308  	48552  	66089  	9069  	2986  	47918  	33388  	81570
81116  	51568  	61013  	23868  	26673  	62363  	797  	31036  	80766  	82622
57952  	91515  	56295  	16332  	73931  	31416  	42704  	3897  	84802  	23302
88120  	50008  	76050  	24804  	60857  	38574  	29573  	64259  	68154  	95321
23649  	59467  	89044  	4102  	64667  	2569  	60372  	56479  	40224  	15817
90765  	13292  	61427  	6892  	82942  	90126  	79262  	99943  	81341  	44125
70256  	62083  	72094  	19486  	96972  	64093  	81509  	18868  	6430  	87065
79184  	41546  	63561  	76572  	22596  	78960  	95296  	41783  	6168  	94471
43477  	66731  	49569  	28933  	74791  	29520  	29373  	54858  	86838  	79787
54626  	70440  	30059  	54218  	82242  	80991  	94111  	34959  	15961  	87566
49805  	5642  	18051  	87172  	28075  	50703  	47240  	18916  	17208  	53623
94215  	55066  	83128  	30167  	58256  	31628  	75596  	48120  	90539  	6272
419  	77707  	41492  	23781  	7684  	94256  	28720  	54678  	87139  	91540
73020  	86186  	46242  	63587  	95751  	52765  	35125  	78243  	96269  	37965
17832  	59584  	77860  	97825  	17734  	17528  	56657  	64003  	37344  	68267
8442  	38871  	29230  	92100  	8527  	16086  	17664  	49303  	91062  	98645
62905  	13437  	34058  	59221  	18365  	73805  	84859  	81564  	43398  	157
99670  	29819  	43443  	26936  	53191  	38662  	62305  	62392  	67105  	84218
80490  	96257  	45301  	78847  	35421  	89027  	51484  	12080  	50977  	60969
86348  	84159  	51411  	66737  	97729  	65558  	80319  	69794  	52546  	52734
6870  	59008  	48478  	2410  	45294  	46259  	17729  	48837  	52307  	99634
98342  	54853  	99561  	34169  	50136  	30275  	85929  	5665  	18489  	35380
72833  	65237  	55030  	51847  	97892  	30161  	85696  	85257  	3970  	27926
12094  	35542  	23045  	76083  	91521  	69787  	63960  	48913  	85337  	93287
38334  	98268  	40095  	1607  	52842  	92968  	94929  	90719  	27334  	53658
92824  	73403  	87902  	33946  	25562  	28421  	23332  	99851  	65915  	81017
18485  	8815  	64936  	34107  	259  	35054  	43387  	41773  	72877  	42479
70128  	79437  	93954  	49650  	20429  	19350  	56265  	49753  	48205  	1921
62834  	57639  	5708  	48121  	59945  	81667  	93583  	40231  	85911  	67329
12089  	45502  	87155  	98705  	95124  	48821  	214  	92505  	55709  	67033
27138  	306  	22394  	56596  	7776  	64008  	95223  	90863  	54217  	77555
40154  	57847  	16664  	66329  	36671  	70888  	4777  	69278  	16002  	11004
98110  	61230  	61194  	29985  	23923  	15100  	55894  	69659  	78753  	99903
73373  	24327  	78396  	2756  	58134  	50582  	418  	39660  	46690  	24703
67201  	62293  	19935  	172  	20881  	45788  	77930  	91149  	91468  	25128
1728  	37290  	85010  	88739  	90163  	71794  	71905  	62966  	18324  	61310
8449  	7314  	67919  	68709  	46696  	56577  	73177  	3665  	49392  	70641
97401  	35436  	45123  	93101  	98215  	96722  	8772  	9516  	52875  	63031
81927  	88716  	47414  	22847  	36929  	42734  	39725  	41377  	74335  	58663
20070  	99716  	93225  	13161  	98606  	20751  	3304  	60983  	75016  	41483
70913  	15364  	40110  	55283  	8121  	62596  	48312  	29883  	68438  	44088
75484  	60027  	2634  	23471  	70728  	46139  	37726  	30751  	59647  	2007
3727  	94529  	72934  	13405  	76251  	1491  	30798  	31109  	18626  	79249
24789  	80610  	54215  	1361  	4181  	44696  	83062  	86871  	42913  	25249
30944  	64243  	70234  	29245  	19654  	83572  	86720  	70838  	93925  	58726
97617  	94590  	41232  	63993  	82296  	95529  	75481  	60201  	42424  	45411
32348  	59110  	99012  	47988  	31133  	75892  	38571  	22291  	26325  	56108
78423  	84110  	49306  	48375  	3416  	77072  	78404  	57073  	43558  	74447
46998  	85936  	21954  	27950  	29970  	58353  	2  	57132  	29919  	497
26604  	4790  	33071  	60939  	87508  	34956  	86856  	9723  	98388  	24822
2895  	74505  	21465  	96894  	83685  	44427  	75353  	82095  	59281  	28521
66315  	77934  	60889  	84406  	72336  	85147  	78569  	69140  	72789  	26380
68793  	63723  	78952  	49531  	28198  	7516  	23514  	37623  	96307  	67167
66996  	76754  	21591  	72294  	51737  	86458  	41334  	54834  	32753  	9612
49144  	72008  	95173  	55564  	81121  	69032  	91204  	96600  	5603  	17949
81613  	62653  	72629  	16909  	13007  	10554  	98612  	67057  	30773  	6508
97145  	66803  	8827  	87916  	81303  	68134  	30360  	71322  	10250  	89354
96162  	43708  	66871  	21712  	75455  	64128  	69704  	56582  	91637  	83995
13960  	17719  	65878  	53832  	31031  	69195  	25220  	21884  	53650  	83743
18633  	45706  	74741  	98553  	74434  	89578  	25175  	38660  	1041  	26186
25132  	31491  	72033  	38072  	90793  	66168  	36031  	43773  	83106  	43584
87977  	91116  	46069  	88230  	46030  	23808  	57736  	59018  	37424  	52391
92148  	27373  	18171  	56601  	9843  	8297  	72118  	85820  	6756  	27207
95363  	91475  	27233  	27635  	85668  	19292  	49350  	88177  	91529  	49382
30147  	50530  	61334  	62620  	81937  	27154  	0  	99573  	77541  	86312
68880  	27265  	45230  	78545  	6774  	55601  	15227  	83558  	46142  	89424
19262  	34296  	29356  	77018  	4981  	44876  	42085  	79159  	95782  	42156
29331  	36076  	5498  	84644  	87976  	88170  	17244  	76062  	81498  	94270
3204  	31089  	68883  	64145  	76539  	7066  	94816  	65063  	17108  	8897
62797  	97022  	40977  	51708  	70279  	84896  	62833  	41915  	33426  	66100
54191  	16154  	33837  	34087  	79802  	26386  	34103  	86833  	37028  	26560
62897  	1963  	25866  	7342  	87702  	17133  	19643  	24957  	93330  	22827
29074  	22142  	86776  	26046  	91192  	2675  	94759  	99278  	79613  	98615
9950  	26547  	44727  	92042  	99180  	22413  	30511  	20993  	90222  	56068
66017  	92656  	99027  	38924  	75052  	88104  	28095  	81273  	22429  	37078
21808  	58600  	25939  	54064  	52717  	52302  	75532  	45004  	64822  	52443
64291  	9146  	78219  	80819  	74595  	68722  	51757  	8610  	35514  	51404
28309  	17679  	8423  	45782  	8946  	91451  	41273  	49366  	52821  	19917
74533  	29791  	60379  	76705  	15584  	73126  	76383  	98798  	34042  	19202
18744  	10007  	88205  	24915  	11425  	2914  	58312  	56246  	5398  	35002
88242  	20051  	99731  	63689  	9197  	89440  	32585  	68095  	30911  	17185
50947  	56572  	88468  	30769  	13515  	10372  	18836  	70074  	76391  	31481
883  	11008  	75452  	86916  	68241  	8843  	10534  	33977  	62880  	65118
3305  	32217  	72438  	82664  	4358  	37691  	59865  	74980  	50720  	89039
409  	81873  	54956  	57337  	90739  	44106  	55162  	65821  	16395  	89432
62778  	95766  	23466  	44801  	21387  	48911  	27465  	27311  	23434  	89933
51775  	65806  	97171  	90175  	30369  	63535  	67252  	13240  	82442  	19774
35733  	12205  	53454  	8302  	77302  	34362  	35179  	99151  	77769  	31833
79936  	954  	93838  	24581  	52337  	25343  	30610  	63982  	9813  	41854
31770  	24098  	65420  	3164  	21951  	86084  	65568  	45630  	99088  	49299
37977  	81345  	40349  	40902  	77344  	4665  	9098  	64891  	25097  	50188
50535  	68569  	44291  	4532  	53053  	10030  	6907  	15120  	12672  	30319
48925  	11232  	54388  	56619  	40407  	87262  	33562  	38698  	9179  	65182
11906  	6248  	65410  	32127  	24344  	51788  	38396  	12050  	54259  	24680
75109  	5514  	54025  	73648  	23136  	31259  	12801  	57903  	60354  	45173
3010  	60892  	87746  	89729  	11642  	30186  	81888  	65760  	23246  	7118
962  	72734  	19545  	89207  	20114  	18691  	54474  	54566  	86434  	34983
87736  	84815  	54537  	5252  	98881  	40075  	28843  	52221  	26063  	27657
94208  	78737  	21921  	2810  	67114  	96932  	55870  	13249  	34815  	56730
76659  	3315  	49092  	33136  	33950  	45771  	25298  	59905  	84092  	72502
12660  	22787  	11403  	37322  	87641  	28561  	93728  	23715  	46427  	75731
81696  	11477  	60270  	89528  	93408  	5423  	65994  	37328  	370  	30014
77471  	38246  	14464  	52374  	50088  	95082  	76194  	39896  	79053  	27028
31292  	22053  	36405  	68997  	45874  	52005  	67527  	42783  	97408  	98005
14585  	109  	37645  	50073  	35159  	14255  	13080  	38759  	32926  	24023
43717  	51678  	33828  	89232  	36619  	12633  	60784  	91290  	1075  	63077
20853  	56434  	37688  	97444  	91803  	82743  	3024  	47585  	33962  	42352
29427  	88369  	38517  	12529  	82692  	71789  	16124  	54439  	16384  	79046
27221  	23718  	94381  	40099  	57905  	85553  	78109  	78590  	86360  	62463
51853  	59237  	4039  	10232  	77997  	89575  	51696  	85728  	94140  	240
30361  	62958  	68183  	77821  	1477  	25148  	66202  	43148  	84586  	27754
58868  	86831  	27824  	74920  	49641  	7105  	35292  	96127  	3379  	92642
25349  	63387  	36904  	83168  	9383  	81030  	96997  	20884  	12274  	96881
5190  	23564  	49394  	83102  	9608  	26395  	24966  	88245  	34346  	85280
72439  	7226  	10373  	92994  	32056  	731  	18129  	11459  	26690  	11297
59833  	97168  	85198  	40881  	60382  	71589  	76861  	34655  	7984  	32190
77803  	49464  	79658  	50333  	39388  	35018  	8979  	92544  	95171  	85142
9630  	86628  	92897  	79480  	65666  	22021  	81634  	13238  	34097  	13165
46713  	96428  	58483  	43103  	63817  	35250  	71915  	27487  	74271  	81354
35206  	46864  	65781  	24566  	56586  	51896  	51080  	75263  	738  	48135
53109  	62927  	85043  	76793  	88953  	75024  	47158  	91766  	72953  	97607
91897  	81753  	32900  	14559  	91121  	79671  	64814  	57206  	29689  	72261
1339  	50867  	60565  	59171  	31392  	25631  	92554  	16601  	51515  	21739
94824  	52543  	67754  	11998  	11908  	29418  	72982  	97029  	67396  	95471
90405  	57360  	47836  	21103  	76406  	19232  	31463  	43305  	93727  	39773
27164  	76046  	73441  	20098  	9424  	53333  	51392  	37593  	89087  	30767
31399  	79982  	89783  	98906  	45048  	65998  	40993  	31120  	41392  	18481
70492  	68343  	47447  	94439  	55916  	66105  	85874  	44965  	64572  	8405
60322  	36450  	62549  	47315  	81802  	33143  	81178  	29421  	76629  	10290
54837  	7484  	16758  	83806  	59004  	68056  	26525  	17737  	24832  	98072
20263  	33702  	12574  	88155  	2624  	99540  	18817  	31198  	9175  	55422
17819  	29972  	75468  	32497  	89352  	63973  	58021  	75625  	39069  	65833
23076  	10821  	14330  	13789  	51603  	86268  	72803  	69287  	2184  	93324
23663  	99372  	44921  	61161  	62510  	23330  	4231  	84646  	53478  	41635
25123  	61285  	86293  	28873  	34316  	27479  	96596  	99436  	44788  	75029
79277  	5773  	26258  	42782  	65218  	26  	86303  	23678  	48471  	89915
68332  	88570  	52971  	34674  	1074  	31173  	66040  	96703  	14312  	37316
49522  	10407  	97920  	54917  	44972  	13665  	79974  	20347  	43777  	99544
47520  	53849  	31449  	34161  	33936  	91357  	12852  	91794  	64129  	68857
47705  	40736  	38137  	97381  	91146  	32138  	86955  	61345  	44846  	35132
32750  	18409  	42311  	87495  	98840  	96917  	1289  	75581  	78161  	91783
28630  	13542  	35486  	92590  	68534  	26372  	88265  	38700  	43776  	53889
83715  	85342  	51366  	83492  	65670  	81931  	38984  	9258  	6656  	94906
39199  	95775  	49276  	27792  	88134  	34794  	79925  	85233  	29088  	54265
96002  	48672  	23785  	19587  	90265  	68628  	10019  	15136  	24211  	77920
67423  	66356  	9101  	30032  	94082  	61311  	4613  	86578  	31251  	43675
54026  	98630  	69544  	29276  	39519  	98574  	5871  	59361  	539  	87194
13531  	25306  	39493  	79074  	15383  	73442  	44585  	1421  	2943  	51508
19116  	39497  	62104  	57326  	26417  	92191  	66068  	84297  	59238  	17327
25147  	85154  	1785  	34817  	18437  	54189  	67065  	7461  	95677  	17818
89181  	46802  	78532  	90465  	43164  	77048  	12544  	30859  	7566  	76425
75748  	91872  	89345  	34667  	92174  	1805  	99182  	15930  	56073  	50422
79273  	68663  	942  	70948  	54220  	72435  	63669  	24611  	39930  	56993
60996  	24075  	27989  	47783  	80191  	6984  	56381  	21330  	62919  	73262
53892  	12806  	85669  	91782  	20062  	2563  	67772  	27032  	66459  	37312
41146  	44094  	2981  	23589  	61302  	89569  	30970  	90003  	90690  	46064
70120  	96365  	60913  	45570  	23042  	4978  	51945  	85983  	94539  	32591
62587  	12349  	32491  	91218  	79180  	10725  	12411  	58187  	37671  	17952
93754  	53048  	53932  	58942  	63123  	55831  	85283  	71690  	47344  	94520
93670  	59853  	28493  	73246  	15818  	79536  	32939  	23967  	34033  	46927
41674  	64897  	15663  	46215  	76139  	63245  	47878  	96771  	84423  	1472
16739  	84977  	89975  	55124  	28048  	81302  	56608  	96859  	38754  	457
83243  	21403  	19596  	34430  	48557  	36781  	81530  	4946  	70672  	22658
8865  	48515  	76217  	37309  	61397  	51868  	14793  	42220  	60699  	3053
6670  	26798  	79486  	4132  	98158  	74737  	20889  	25513  	87467  	14431
90971  	36241  	26429  	58796  	24112  	58682  	12978  	31373  	73852  	59560
94548  	3949  	27223  	40748  	18749  	16579  	27440  	68306  	87356  	16075
57179  	40667  	85935  	90027  	7559  	94650  	647  	25578  	33206  	91400
60119  	41784  	6258  	6851  	62117  	58891  	948  	60808  	51598  	73487
57294  	37294  	55323  	40211  	84527  	3619  	51605  	52014  	18920  	14774
96253  	62006  	54518  	17953  	96431  	96527  	55019  	32034  	8688  	34846
45953  	46580  	11576  	26853  	34964  	23120  	3942  	90785  	93495  	67866
97211  	195  	44619  	91429  	94716  	92648  	19453  	96973  	76745  	96076
55539  	25453  	47233  	92555  	45059  	51787  	17932  	36159  	16627  	81785
78600  	82361  	2393  	30563  	23489  	84033  	3259  	94798  	97419  	59579
31783  	13128  	44881  	62043  	12136  	95706  	67534  	64395  	82042  	42388
85634  	51924  	75238  	45400  	82413  	57199  	48556  	87523  	33333  	13780
82802  	97702  	53966  	83307  	77223  	11404  	28776  	68598  	12174  	2108
6357  	52143  	10588  	18848  	2209  	4901  	58116  	77595  	56741  	40897
79183  	82082  	54740  	30072  	1302  	93943  	17066  	63447  	77898  	59081
74519  	49783  	62147  	66897  	17548  	71408  	3192  	60548  	81056  	14050
19102  	90781  	298  	55669  	46  	84049  	4770  	96344  	28147  	87869
56924  	55123  	54517  	76790  	35619  	81720  	31070  	31023  	54976  	35408
52018  	26630  	47013  	94747  	77061  	95939  	51545  	7323  	30084  	93834
15524  	8354  	65387  	44567  	76623  	97178  	2346  	22806  	93178  	58674
14398  	36694  	29805  	83434  	32225  	62732  	18330  	64702  	95143  	97416
11767  	8265  	87971  	22285  	31375  	466  	71850  	23505  	42790  	66123
23607  	20900  	12612  	53006  	54136  	80210  	88319  	13799  	28471  	43485
17782  	95852  	76971  	15322  	79972  	66631  	63073  	22077  	72276  	3483
47802  	66715  	46474  	16131  	70010  	31488  	72300  	58431  	98729  	22826
52046  	14575  	1998  	90351  	17804  	13823  	62731  	9505  	63101  	55569
2823  	49977  	29130  	20571  	23083  	74992  	52334  	65000  	9162  	32404
76052  	19187  	60838  	43099  	62843  	20233  	1571  	89156  	99374  	33250
88146  	2951  	60425  	3816  	5185  	93510  	29630  	88312  	10112  	96233
56553  	68843  	87036  	31710  	21942  	97422  	79006  	86112  	41412  	83636
88515  	39229  	58735  	89003  	49261  	70523  	32172  	47425  	5902  	8248
73571  	4894  	33808  	39702  	31140  	74742  	22989  	90986  	60474  	19440
72881  	90151  	64101  	41280  	65981  	22842  	78057  	44370  	32711  	77338
83314  	19578  	98437  	41619  	49070  	21596  	28719  	95801  	42688  	91917
26672  	9247  	3624  	78867  	98570  	92386  	4517  	73146  	18747  	72108
51659  	72695  	92914  	56589  	9163  	30489  	66422  	74684  	6807  	13854
5943  	36064  	68472  	82374  	1653  	27564  	4639  	64677  	33396  	48521
35782  	75771  	83980  	93037  	77735  	36688  	30221  	70151  	59201  	65430
50443  	9916  	59264  	82149  	4936  	82838  	65727  	83232  	8361  	73080
45488  	38803  	26743  	76864  	21784  	30686  	91051  	70103  	72058  	75497
5985  	40573  	92942  	55702  	80200  	87081  	63625  	44670  	33956  	70205
69473  	51380  	58354  	95526  	35597  	40375  	64421  	2005  	65362  	40971
17623  	99847  	95603  	77602  	96698  	6976  	25964  	7511  	81010  	16155
19655  	35001  	29829  	85611  	16330  	16486  	65453  	35115  	90729  	11097
96439  	9014  	84910  	16480  	50302  	19394  	39571  	48519  	47514  	48424
11091  	13667  	18442  	66518  	54008  	63747  	3691  	28691  	6319  	53118
72140  	59368  	47714  	4875  	74553  	73296  	76443  	10719  	6264  	54847
63976  	90671  	61084  	95214  	56035  	70502  	89501  	95599  	49628  	87357
69235  	10997  	87187  	23037  	22277  	45189  	15643  	57750  	21764  	58366
79688  	6848  	66328  	93496  	36245  	45776  	10702  	52663  	92187  	95964
54266  	19805  	20553  	52097  	68757  	36025  	43257  	5310  	17101  	2757
79013  	39516  	23941  	72217  	47324  	72792  	88286  	62850  	98175  	14809
87017  	80553  	98283  	3776  	67726  	65054  	52943  	1219  	69616  	6797
30663  	42541  	94723  	70068  	33722  	14098  	98  	65050  	99322  	47969
61594  	67272  	8412  	41948  	4217  	18144  	88442  	32386  	19013  	71199
84143  	63798  	84276  	69197  	75784  	7846  	18349  	74209  	61775  	57971
45640  	36964  	27090  	24151  	93746  	16957  	81321  	27817  	78238  	39830
57297  	49953  	42979  	31371  	65337  	73684  	19882  	75614  	52671  	40892
27809  	44934  	10726  	45904  	30421  	1119  	9136  	5580  	85393  	80332
95075  	67260  	41999  	73559  	59665  	33704  	29966  	20300  	25442  	88060
8010  	25511  	38175  	29526  	59107  	12413  	72062  	38454  	48473  	19627
67957  	58583  	57942  	42146  	52009  	45651  	37225  	47862  	91786  	38812
35755  	89869  	45463  	24575  	80220  	68435  	31351  	38376  	98017  	97565
8787  	59695  	18225  	610  	62248  	4556  	46211  	83370  	8880  	94218
9376  	900  	51511  	67595  	91044  	90166  	69773  	87536  	97736  	84814
37210  	38075  	94376  	46947  	75671  	20624  	33880  	52853  	96187  	95091
3805  	19732  	85739  	38556  	62020  	88670  	12730  	85485  	40472  	3868
14458  	65514  	57621  	11027  	57264  	8119  	33629  	90673  	22213  	46167
62730  	9199  	3096  	70185  	15874  	72674  	7940  	52925  	6726  	69538
57210  	74786  	96096  	21008  	96638  	29874  	1679  	29775  	17429  	27202
2747  	45697  	55063  	88624  	28090  	94394  	6081  	26782  	70840  	66135
88365  	54919  	83686  	67190  	55027  	82278  	12141  	2357  	30552  	44553
99858  	93643  	9602  	50785  	29264  	50929  	63314  	47412  	68106  	83362
96311  	96800  	99557  	24278  	47966  	74736  	27737  	72189  	9079  	33386
68847  	7537  	35152  	48155  	59559  	60854  	56714  	57240  	90586  	98462
68218  	72544  	20904  	82667  	88620  	89593  	11646  	41883  	32431  	15209
81978  	63338  	64379  	1964  	2539  	3828  	92584  	15672  	59167  	19146
71414  	54246  	86191  	11707  	19259  	40912  	65513  	91827  	62542  	88623
17092  	93887  	89447  	80067  	92979  	94572  	16195  	29192  	2282  	18730
9682  	86583  	23449  	58214  	43527  	93697  	30626  	44473  	35700  	69592
29762  	9906  	92319  	9954  	60509  	12593  	56309  	20448  	28419  	79618
69751  	89734  	54546  	86911  	76438  	51814  	35697  	40987  	90507  	91985
27081  	30940  	75862  	90007  	56689  	32074  	67985  	7962  	22302  	28833
68226  	41814  	94229  	24635  	21624  	73000  	17511  	69307  	31124  	98692
76035  	28879  	15307  	27692  	2472  	6805  	46784  	13871  	71871  	95909
68723  	25062  	67291  	90060  	65031  	91227  	18985  	38449  	82819  	96484
18180  	39037  	1102  	20660  	96660  	34909  	77684  	43111  	32084  	61976
74969  	82686  	94797  	81577  	45809  	86114  	55964  	44384  	3491  	81074
71373  	40683  	37656  	22854  	88726  	34988  	30168  	5000  	6879  	70215
61481  	46302  	52235  	69048  	2428  	29031  	60225  	99250  	48175  	4096
75699  	36998  	66023  	97606  	15056  	57697  	65060  	7299  	70798  	96541
28562  	58769  	23778  	12714  	7910  	17151  	46222  	76883  	66554  	75324
56281  	8024  	37104  	18862  	80213  	59723  	25316  	84463  	3829  	70722
2238  	64961  	76010  	27014  	91023  	42056  	29377  	1878  	29435  	99928
51541  	70628  	38484  	76373  	49320  	6100  	98387  	76684  	15604  	38724
27035  	56939  	74800  	83703  	64016  	74204  	39748  	42351  	47608  	6005
9708  	83304  	49893  	52033  	48696  	16196  	19750  	55175  	91049  	35712
78672  	12528  	81250  	18341  	76414  	74777  	43429  	94299  	87920  	25401
7482  	6363  	18114  	74619  	40258  	8210  	87954  	28183  	93896  	63606
21659  	5654  	59214  	8927  	47470  	1147  	20115  	87870  	42868  	47939
34633  	820  	56671  	82460  	5090  	23847  	5970  	51398  	19111  	33902
64453  	14307  	72592  	85423  	92854  	67557  	81469  	69034  	33525  	59272
34975  	92441  	67743  	6113  	69399  	98418  	85873  	18397  	33187  	79244
87002  	69308  	15027  	28608  	76796  	65651  	73532  	1619  	72363  	71432
34437  	47987  	97569  	42353  	56099  	79011  	49032  	34618  	23937  	88502
31693  	98004  	13895  	60243  	260  	96343  	9379  	35491  	69551  	83710
10442  	61670  	32159  	59217  	26066  	52764  	43626  	74266  	85263  	926
88695  	87622  	91043  	72660  	58611  	91369  	21980  	4825  	92990  	21727
10560  	13193  	789  	54904  	22986  	96469  	63562  	95814  	73633  	91736
